"stockCode","stockCode","empresa","razaoSocial","situacaoRegistro","situacaoEmissor","segmentoListagem","atividade","acao","dataCotacao","tipoAcao","ultimoFechamento","fatorCotacao","volumeFinanceiro","ultimoDemonstrativo","setor","subsetor","segmento","participacaoIndices","precoLucro","precoVpa","precoReceitaLiquida","precoFco","precoFcf","precoAtivoTotal","precoEbit","precoCapitalGiro","precoNcav","evEbit","evEbitda","evReceitaLiquida","evFco","evFcf","evAtivoTotal","marketCapEmpresa","enterpriseValue","dataDemonstracaoFinanceiraAtual","precoAtualAcao","dataPrecoAcao","dividendYield","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","menorPreco52Semanas","maiorPreco52Semanas","variacao2024","variacao1Ano","variacao2AnosTotal","variacao2AnosAnual","variacao3AnosTotal","variacao3AnosAnual","variacao4AnosTotal","variacao4AnosAnual","variacao5AnosTotal","variacao5AnosAnual","volumeDiarioMedio3Meses","retornoCapitalTangivelInicial","retornoCapitalInvestidoInicial","retornoCapitalTangivelInicialPreImpostos","retornoCapitalInvestidoInicialPreImpostos","retornoPatrimonioLiquidoInicial","retornoAtivoInicial","margemBruta","margemLiquida","margemEbit","margemEbitda","giroAtivoInicial","alavancagemFinanceira","passivoPatrimonioLiquido","dividaLiquidaEbitda","caixaEquivalentes","ativoTotal","dividaCurtoPrazo","dividaLongoPrazo","dividaBruta","dividaLiquida","patrimonioLiquido","valorPatrimonialAcao","acoesOrdinarias","acoesPreferenciais","totalAcoes","acoesOrdinariasTesouraria","acoesPreferenciaisTesouraria","totalAcoesTesouraria","acoesOrdinariasExTesouraria","acoesPreferenciaisExTesouraria","totalAcoesExTesouraria","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa"
"GOAU4","GOAU4","GERDAU MET","METALURGICA GERDAU S.A.","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Participação e Administração","GOAU4","29/05/2024","PN","R$ 10,71","1 ação","R$ 75,26 M","ITR - 31/03/2024","Materiais Básicos","Siderurgia e Metalurgia","Siderurgia","IBOVESPA, IBRA, IBRX, IDIV, IGC, IGCT, IMAT, INDX, ITAG, IVBX, SMLL","5,14","0,63","0,17","1,03","1,60","0,14","1,25","0,57","-0,28","2,08","1,53","0,28","1,72","2,66","0,24","R$ 11,12 B","R$ 18,42 B","31/03/2024","R$ 10,71","29/05/2024","11,58%","R$ 66,25 B","R$ 10,12 B","R$ 8,87 B","- R$ 3,14 B","R$ 12,01 B","R$ 2,15 B","R$ 2,08","R$ 16,21 B","R$ 2,42 B","R$ 2,75 B","- R$ 725,79 M","R$ 3,47 B","R$ 685,77 M","R$ 0,66","R$ 9,22","R$ 12,37","-0,07%","5,02%","9,10%","4,45%","11,92%","3,82%","175,85%","28,85%","162,91%","21,31%","R$ 91,27 M","11,19%","21,70%","16,96%","32,87%","12,43%","2,80%","15,28%","3,25%","13,39%","18,13%","0,86","4,37","3,37","0,61","R$ 3,74 B","R$ 77,30 B","R$ 1,71 B","R$ 9,33 B","R$ 11,04 B","R$ 7,30 B","R$ 17,69 B","R$ 17,13","365.111.201","667.594.603","1.032.705.804","0","0","0","365.111.201","667.594.603","1.032.705.804","R$ 10,72 B","- R$ 4,33 B","- R$ 4,64 B","R$ 1,16 B","R$ 824,31 M","R$ 362,64 M","- R$ 509,09 M","R$ 737,48 M"
"ELET3","ELET3","ELETROBRAS","CENTRAIS ELET BRAS S.A. - ELETROBRAS","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Empresa Holding de Geração. Transmissão de Energia","ELET3","29/05/2024","ON","R$ 35,30","1 ação","R$ 141,22 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IEE, IGC, IGCT, ISE, IVBX, MLCX, UTIL","18,55","0,72","2,22","9,60","17,53","0,31","6,09","4,95","-0,60","9,83","7,69","3,58","15,49","28,28","0,50","R$ 82,63 B","R$ 131,42 B","31/03/2024","R$ 35,30","29/05/2024","1,14%","R$ 36,67 B","R$ 17,51 B","R$ 13,37 B","- R$ 3,71 B","R$ 17,08 B","R$ 4,39 B","R$ 1,90","R$ 8,72 B","R$ 4,22 B","R$ 3,62 B","- R$ 996,71 M","R$ 4,62 B","R$ 328,05 M","R$ 0,14","R$ 33,41","R$ 43,98","-14,51%","2,45%","-14,49%","-7,53%","-15,17%","-5,33%","43,37%","9,42%","20,97%","3,88%","R$ 291,95 M","5,61%","5,70%","8,51%","8,63%","3,96%","1,64%","47,75%","11,97%","36,45%","46,59%","0,14","2,35","1,35","2,86","R$ 12,16 B","R$ 264,38 B","R$ 14,51 B","R$ 46,44 B","R$ 60,96 B","R$ 48,79 B","R$ 112,58 B","R$ 48,80","2.027.011.000","280.088.000","2.307.099.000","49.810.000","6.842.000","56.652.000","1.977.201.000","273.246.000","2.250.447.000","R$ 8,48 B","- R$ 3,56 B","- R$ 5,05 B","- R$ 125,65 M","R$ 1,29 B","- R$ 1,35 B","- R$ 1,49 B","- R$ 1,55 B"
"RCSL3","RCSL3","RECRUSUL","RECRUSUL S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Produção e comercialização de implementos rodoviários e equipamentos para refrigeração industrial.","RCSL3","29/05/2024","ON","R$ 1,19","1 ação","R$ 3,99 M","ITR - 31/03/2024","Bens Industriais","Material de Transporte","Material Rodoviário","AGFS, IBRA, SMLL","-5,22","156,48","0,79","-5,19","-4,54","0,62","-9,95","5,31","-0,70","-5,00","-7,79","0,40","-2,61","-2,28","0,31","R$ 19,04 M","R$ 19,03 M","31/03/2024","R$ 1,19","29/05/2024","0,00%","R$ 47,85 M","R$ 5,55 M","- R$ 3,81 M","- R$ 1,36 M","- R$ 2,45 M","- R$ 7,26 M","- R$ 0,06","R$ 9,92 M","R$ 1,41 M","- R$ 1,74 M","- R$ 339,00 mil","- R$ 1,40 M","- R$ 2,36 M","- R$ 0,02","R$ 4,64","R$ 15,84","-52,02%","-66,19%","-90,21%","-68,72%","-96,02%","-65,78%","-83,19%","-35,95%","-78,75%","-26,63%","R$ 2,13 M","-7,39%","1.569,56%","-11,20%","2.378,13%","-738,56%","-11,04%","11,60%","-15,17%","-7,95%","-5,11%","0,73","252,88","251,88","0,00","R$ 3,00 mil","R$ 61,20 M","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 3,00 mil","R$ 242,00 mil","R$ 0,00","42.655.000","84.634.000","127.289.000","0","0","0","42.655.000","84.634.000","127.289.000","- R$ 7,29 M","- R$ 1,05 M","R$ 7,20 M","- R$ 1,14 M","- R$ 2,31 M","- R$ 271,00 mil","R$ 2,05 M","- R$ 528,00 mil"
"EMBR3","EMBR3","EMBRAER","EMBRAER S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Projeto. desenvolvimento. fabricação. comercialização de aeronaves e sistemas e fornecimento de suporte e serviços de pós-venda.","EMBR3","29/05/2024","ON","R$ 36,65","1 ação","R$ 154,89 M","ITR - 31/03/2024","Bens Industriais","Material de Transporte","Material Aeronáutico e de Defesa","GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IGC, IGCT, IGNM, INDX, ITAG, IVBX, MLCX","20,96","1,95","1,01","5,66","7,33","0,50","15,30","2,73","-0,91","20,10","12,06","1,33","7,44","9,63","0,66","R$ 27,14 B","R$ 35,66 B","31/03/2024","R$ 36,65","29/05/2024","0,00%","R$ 26,83 B","R$ 4,75 B","R$ 1,77 B","- R$ 1,18 B","R$ 2,96 B","R$ 1,29 B","R$ 1,75","R$ 4,45 B","R$ 835,96 M","- R$ 19,03 M","- R$ 217,23 M","R$ 198,20 M","R$ 142,80 M","R$ 0,19","R$ 16,67","R$ 39,56","66,44%","94,12%","191,10%","70,62%","110,27%","28,05%","412,59%","50,43%","91,38%","13,85%","R$ 231,28 M","5,91%","4,90%","8,96%","7,43%","10,11%","2,44%","17,69%","4,82%","6,61%","11,02%","0,51","3,87","2,87","2,88","R$ 4,59 B","R$ 53,83 B","R$ 482,34 M","R$ 12,63 B","R$ 13,11 B","R$ 8,52 B","R$ 13,92 B","R$ 18,80","740.465.000","0","740.465.000","5.832.000","0","5.832.000","734.633.000","0","734.633.000","R$ 4,79 B","- R$ 2,48 B","- R$ 3,59 B","- R$ 1,32 B","- R$ 1,51 B","- R$ 938,13 M","- R$ 1,09 B","- R$ 3,31 B"
"SUZB3","SUZB3","SUZANO S.A.","SUZANO S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Indústria e Comércio de Papel e Celulose","SUZB3","29/05/2024","ON","R$ 49,28","1 ação","R$ 251,03 M","ITR - 31/03/2024","Materiais Básicos","Madeira e Papel","Papel e Celulose","AGFS, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IGC, IGCT, IGNM, IMAT, INDX, ISE, ITAG, IVBX, MLCX","7,09","1,44","1,69","4,00","14,35","0,45","6,14","2,74","-0,85","13,29","7,72","3,66","8,65","31,05","0,97","R$ 64,27 B","R$ 139,01 B","31/03/2024","R$ 49,28","29/05/2024","2,36%","R$ 37,94 B","R$ 13,13 B","R$ 10,46 B","- R$ 7,56 B","R$ 18,02 B","R$ 9,07 B","R$ 6,95","R$ 9,46 B","R$ 3,76 B","R$ 2,55 B","- R$ 1,98 B","R$ 4,53 B","R$ 220,03 M","R$ 0,17","R$ 42,48","R$ 65,23","-10,63%","11,77%","-2,62%","-1,32%","-13,08%","-4,56%","41,28%","9,02%","60,63%","9,94%","R$ 448,25 M","6,61%","6,51%","10,02%","9,86%","23,74%","6,70%","34,61%","23,90%","27,58%","47,49%","0,28","3,21","2,21","4,15","R$ 4,20 B","R$ 143,40 B","R$ 5,04 B","R$ 73,91 B","R$ 78,95 B","R$ 74,75 B","R$ 44,60 B","R$ 34,20","1.304.117.615","0","1.304.117.615","20.649.356","0","20.649.356","1.283.468.259","0","1.283.468.259","R$ 16,07 B","- R$ 23,24 B","R$ 6,55 B","- R$ 558,14 M","R$ 3,05 B","- R$ 6,04 B","- R$ 1,29 B","- R$ 4,14 B"
"BBSE3","BBSE3","BBSEGURIDADE","BB SEGURIDADE PARTICIPAÇÕES S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Participação no capital social de outras sociedades que realizem quaisquer atividades reguladas pela SUSEP e ANS. além de corretagem desses produtos.","BBSE3","29/05/2024","ON","R$ 32,60","1 ação","R$ 182,32 M","ITR - 31/03/2024","Financeiro","Previdência e Seguros","Seguradoras","IBOVESPA, IBRA, IBRX, IBRX50, IDIV, IFNC, IGC, IGCT, IGNM, ITAG, IVBX, MLCX","8,01","5,42","0,00","16,55","","3,65","","","","","","","","","","R$ 65,20 B","","31/03/2024","R$ 32,60","29/05/2024","8,80%","R$ 0,00","","R$ 9,12 B","","","R$ 8,14 B","","R$ 0,00","","R$ 2,32 B","","","R$ 2,02 B","","R$ 27,20","R$ 34,53","-0,16%","12,32%","46,01%","20,83%","76,94%","20,91%","71,67%","14,46%","64,44%","10,45%","R$ 145,31 M","","","","","67,70%","44,53%","0,00%","0,00%","","","0,00","1,78","0,49","","","R$ 17,85 B","","","","","R$ 12,02 B","R$ 6,01","2.000.000.000","0","2.000.000.000","31.926.181","0","31.926.181","1.968.073.819","0","1.968.073.819","R$ 3,94 B","R$ 3,33 B","- R$ 6,62 B","R$ 657,36 M","R$ 429,65 M","R$ 1,07 B","- R$ 2,78 B","- R$ 1,28 B"
"MRFG3","MRFG3","MARFRIG","MARFRIG GLOBAL FOODS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Produção e distribuição de alimentos à base de carne bovina. suína. ovina e avícola. in natura. elaborados e processados. couros semi-terminados e terminados. além de outros produtos alimentícios.","MRFG3","29/05/2024","ON","R$ 11,47","1 ação","R$ 69,01 M","ITR - 31/03/2024","Consumo não Cíclico","Alimentos Processados","Carnes e Derivados","AGFS, IBOVESPA, IBRA, IBRX, ICO2, ICON, IGC, IGCT, IGNM, INDX, ITAG, IVBX, SMLL","-13,01","1,46","0,08","0,86","1,01","0,08","4,88","0,95","-0,09","28,94","7,06","0,48","5,09","5,97","0,48","R$ 10,69 B","R$ 63,35 B","31/03/2024","R$ 11,47","29/05/2024","0,00%","R$ 133,12 B","R$ 14,62 B","R$ 2,19 B","- R$ 6,79 B","R$ 8,98 B","- R$ 821,63 M","- R$ 0,88","R$ 31,59 B","R$ 3,84 B","R$ 876,67 M","- R$ 1,70 B","R$ 2,57 B","R$ 62,62 M","R$ 0,07","R$ 6,25","R$ 12,09","18,86%","83,52%","-7,92%","-4,04%","-13,46%","-4,70%","22,57%","5,22%","135,56%","18,68%","R$ 74,93 M","1,79%","2,31%","2,71%","3,50%","-17,41%","-0,62%","10,98%","-0,62%","1,64%","6,74%","1,01","17,92","16,92","5,87","R$ 3,69 B","R$ 131,28 B","R$ 7,40 B","R$ 48,96 B","R$ 56,36 B","R$ 52,66 B","R$ 7,33 B","R$ 7,86","932.000.000","0","932.000.000","9.772.124","0","9.772.124","922.227.876","0","922.227.876","R$ 12,44 B","- R$ 9,40 B","- R$ 5,41 B","- R$ 2,02 B","R$ 1,39 B","- R$ 2,22 B","- R$ 2,27 B","- R$ 2,77 B"
"MOVI3","MOVI3","MOVIDA","MOVIDA PARTICIPACOES SA","ATIVO","FASE OPERACIONAL","Novo Mercado","Aluguel de carros e gestão de frotas","MOVI3","29/05/2024","ON","R$ 6,54","1 ação","R$ 43,41 M","ITR - 31/03/2024","Consumo Cíclico","Diversos","Aluguel de carros","IBRA, IBRX, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL","-3,80","0,94","0,22","-6,92","-5,51","0,09","1,71","-1,65","-0,09","13,03","4,91","1,70","-52,78","-42,06","0,69","R$ 2,37 B","R$ 18,08 B","31/03/2024","R$ 6,54","29/05/2024","0,00%","R$ 10,66 B","R$ 2,84 B","R$ 1,39 B","- R$ 2,30 B","R$ 3,68 B","- R$ 623,35 M","- R$ 1,72","R$ 3,02 B","R$ 932,08 M","R$ 611,65 M","- R$ 447,80 M","R$ 1,06 B","R$ 48,55 M","R$ 0,13","R$ 6,38","R$ 14,17","-41,08%","-36,63%","-60,81%","-37,40%","-57,65%","-24,87%","-32,20%","-9,25%","-39,45%","-9,54%","R$ 28,98 M","4,75%","5,20%","7,19%","7,88%","-22,02%","-2,75%","26,67%","-5,85%","13,02%","34,55%","0,47","10,42","9,42","4,27","R$ 475,27 M","R$ 26,19 B","R$ 1,49 B","R$ 14,69 B","R$ 16,19 B","R$ 15,71 B","R$ 2,51 B","R$ 6,94","362.302.086","0","362.302.086","4.522.578","0","4.522.578","357.779.508","0","357.779.508","- R$ 342,59 M","- R$ 62,26 M","R$ 393,14 M","- R$ 11,71 M","- R$ 877,58 M","- R$ 30,90 M","R$ 1,25 B","R$ 341,88 M"
"RADL3","RADL3","RAIADROGASIL","RAIA DROGASIL S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Comércio de produtos farmacêuticos. perfumaria e afins.","RADL3","29/05/2024","ON","R$ 25,80","1 ação","R$ 78,94 M","ITR - 31/03/2024","Saúde","Comércio e Distribuição","Medicamentos e Outros Produtos","GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","42,19","7,30","1,26","21,81","57,63","2,15","20,38","12,17","-4,05","21,49","12,06","1,33","23,00","60,79","2,26","R$ 44,32 B","R$ 46,75 B","31/03/2024","R$ 25,80","29/05/2024","1,18%","R$ 35,14 B","R$ 10,54 B","R$ 2,18 B","- R$ 1,70 B","R$ 3,88 B","R$ 1,05 B","R$ 0,61","R$ 9,10 B","R$ 2,66 B","R$ 527,58 M","- R$ 436,72 M","R$ 964,30 M","R$ 187,81 M","R$ 0,11","R$ 24,37","R$ 29,40","-11,35%","-8,34%","35,38%","16,35%","1,61%","0,53%","27,50%","6,26%","101,50%","15,03%","R$ 180,47 M","16,04%","19,50%","24,30%","29,54%","19,25%","5,76%","30,01%","2,99%","6,19%","11,04%","1,93","3,40","2,40","0,63","R$ 412,60 M","R$ 20,65 B","R$ 311,91 M","R$ 2,53 B","R$ 2,84 B","R$ 2,43 B","R$ 6,07 B","R$ 3,53","1.718.007.200","0","1.718.007.200","2.883.339","0","2.883.339","1.715.123.861","0","1.715.123.861","R$ 2,03 B","- R$ 1,27 B","- R$ 725,04 M","R$ 41,33 M","R$ 655,08 M","- R$ 199,49 M","- R$ 455,32 M","R$ 275,00 mil"
"BBDC3","BBDC3","BRADESCO","BCO BRADESCO S.A.","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Prática de operações bancárias em geral. inclusive câmbio","BBDC3","29/05/2024","ON","R$ 11,50","1 ação","R$ 73,23 M","ITR - 31/03/2024","Financeiro","Intermediários Financeiros","Bancos","IBOVESPA, IBRA, IBRX, ICO2, IDIV, IFNC, IGC, IGCT, ITAG, MLCX","9,43","0,74","0,50","-34,93","","0,06","","","","","","","","","","R$ 129,24 B","","31/03/2024","R$ 11,50","29/05/2024","8,65%","","","","","","R$ 12,97 B","","","","","","","R$ 4,12 B","","R$ 11,50","R$ 15,20","-23,50%","-8,27%","-21,12%","-11,18%","-33,68%","-12,77%","-3,82%","-0,97%","-38,64%","-9,30%","R$ 82,63 M","","","","","7,98%","0,71%","27,18%","5,26%","","","0,13","11,79","10,79","","","R$ 1,96 T","","","","","R$ 165,86 B","R$ 15,59","5.330.305.000","5.311.865.000","10.642.170.000","-11.971.000","-10.589.000","-22.560.000","5.342.276.000","5.322.454.000","10.664.730.000","- R$ 3,50 B","R$ 34,87 B","- R$ 13,16 B","R$ 18,06 B","R$ 17,68 B","R$ 2,78 B","- R$ 1,06 B","R$ 19,22 B"
"ONCO3","ONCO3","ONCOCLINICAS","ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Exploração de serviços médicos. participação em outras sociedades. nacionais ou estrangeiras. pesquisa e desenvolvimento experimental em ciências físicas e naturais. intermediação em pesquisa clínica.","ONCO3","29/05/2024","ON","R$ 9,15","1 ação","R$ 54,14 M","ITR - 31/03/2024","Saúde","Serv.Méd.Hospit..Análises e Diagnósticos","Serv.Méd.Hospit..Análises e Diagnósticos","IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","22,98","2,10","0,85","77,69","-18,85","0,49","6,74","6,92","-0,71","12,83","9,37","1,63","147,89","-35,88","0,94","R$ 4,83 B","R$ 9,19 B","31/03/2024","R$ 9,15","29/05/2024","0,00%","R$ 5,65 B","R$ 1,94 B","R$ 716,07 M","- R$ 264,76 M","R$ 980,83 M","R$ 210,03 M","R$ 0,40","R$ 1,46 B","R$ 482,28 M","R$ 166,80 M","- R$ 67,65 M","R$ 234,44 M","R$ 9,59 M","R$ 0,02","R$ 5,57","R$ 13,00","-26,80%","-15,59%","55,61%","24,74%","-","-","-","-","-","-","R$ 39,56 M","17,14%","8,66%","25,96%","13,12%","10,39%","2,54%","34,32%","3,71%","12,66%","17,35%","0,68","4,25","3,25","4,45","R$ 412,77 M","R$ 9,77 B","R$ 891,52 M","R$ 3,88 B","R$ 4,77 B","R$ 4,36 B","R$ 2,30 B","R$ 4,36","527.481.598","0","527.481.598","19.188.072","0","19.188.072","508.293.526","0","508.293.526","R$ 62,13 M","- R$ 282,05 M","R$ 222,97 M","R$ 3,01 M","- R$ 133,06 M","- R$ 86,41 M","R$ 81,53 M","- R$ 137,94 M"
"ENEV3","ENEV3","ENEVA","ENEVA S.A","ATIVO","FASE OPERACIONAL","Novo Mercado","Empresa atuante na área de energia. em especial no segmento de geração. distribuição. comercialização. exportação e importação de energia elétrica. hidrocarbonetos e seus derivados.","ENEV3","29/05/2024","ON","R$ 12,43","1 ação","R$ 98,41 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBOVESPA, IBRA, IBRX, ICO2, IEE, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX, UTIL","-297,98","1,60","2,04","5,97","38,32","0,46","7,41","17,84","-0,66","14,26","9,02","3,93","11,49","73,75","0,88","R$ 19,70 B","R$ 37,92 B","31/03/2024","R$ 12,43","29/05/2024","0,00%","R$ 9,64 B","R$ 3,60 B","R$ 2,66 B","- R$ 1,55 B","R$ 4,20 B","- R$ 66,11 M","- R$ 0,04","R$ 2,00 B","R$ 959,07 M","R$ 740,27 M","- R$ 348,78 M","R$ 1,09 B","- R$ 60,89 M","- R$ 0,04","R$ 10,78","R$ 13,65","-6,47%","7,71%","-20,01%","-10,56%","-29,58%","-11,01%","30,19%","6,81%","131,26%","18,24%","R$ 92,68 M","5,85%","5,81%","8,86%","8,80%","-0,52%","-0,16%","37,39%","-0,69%","27,60%","43,63%","0,23","3,50","2,50","4,33","R$ 1,62 B","R$ 43,09 B","R$ 2,18 B","R$ 17,66 B","R$ 19,84 B","R$ 18,22 B","R$ 12,33 B","R$ 7,80","1.579.631.000","0","1.579.631.000","1.546.000","0","1.546.000","1.578.085.000","0","1.578.085.000","R$ 3,30 B","- R$ 2,65 B","R$ 67,79 M","R$ 717,16 M","R$ 1,04 B","- R$ 1,05 B","- R$ 707,88 M","- R$ 723,44 M"
"VAMO3","VAMO3","VAMOS","VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP. S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Locação e venda de caminhões. máquinas e equipamentos pesados e a prestação de serviços de manutenção de frota. tanto preventiva. quanto corretiva.","VAMO3","29/05/2024","ON","R$ 8,24","1 ação","R$ 47,69 M","ITR - 31/03/2024","Consumo Cíclico","Diversos","Aluguel de carros","AGFS, IBOVESPA, IBRA, IBRX, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, SMLL","15,14","1,86","1,48","-3,44","-3,32","0,41","4,17","5,75","-0,57","9,84","7,60","3,51","-8,13","-7,85","0,96","R$ 9,10 B","R$ 21,49 B","31/03/2024","R$ 8,24","29/05/2024","3,87%","R$ 6,13 B","R$ 2,87 B","R$ 2,18 B","- R$ 645,63 M","R$ 2,83 B","R$ 600,85 M","R$ 0,54","R$ 1,73 B","R$ 802,97 M","R$ 640,87 M","- R$ 178,91 M","R$ 819,77 M","R$ 183,02 M","R$ 0,17","R$ 6,90","R$ 14,24","-12,43%","-33,51%","-41,69%","-23,64%","-30,77%","-11,52%","-","-","-","-","R$ 59,14 M","10,41%","12,04%","15,78%","18,25%","15,80%","3,32%","46,88%","9,80%","35,62%","46,15%","0,34","4,57","3,57","4,38","R$ 265,78 M","R$ 22,33 B","R$ 1,57 B","R$ 11,08 B","R$ 12,66 B","R$ 12,39 B","R$ 4,89 B","R$ 4,43","1.104.324.569","0","1.104.324.569","11.831.832","0","11.831.832","1.092.492.737","0","1.092.492.737","- R$ 2,64 B","- R$ 167,24 M","R$ 1,82 B","- R$ 991,63 M","- R$ 329,22 M","R$ 92,53 M","R$ 404,70 M","R$ 168,01 M"
"CSNA3","CSNA3","SID NACIONAL","CIA SIDERURGICA NACIONAL","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","A Companhia Siderúrgica Nacional atua nos setores de mineração. siderurgia. logística. cimento e energia.","CSNA3","29/05/2024","ON","R$ 13,23","1 ação","R$ 64,51 M","ITR - 31/03/2024","Materiais Básicos","Siderurgia e Metalurgia","Siderurgia","IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IMAT, INDX, IVBX, MLCX","948,90","1,01","0,40","2,87","10,53","0,19","3,38","2,38","-0,26","9,46","5,67","1,12","8,02","29,46","0,53","R$ 17,54 B","R$ 49,07 B","31/03/2024","R$ 13,23","29/05/2024","5,61%","R$ 43,83 B","R$ 10,91 B","R$ 5,19 B","- R$ 3,47 B","R$ 8,66 B","R$ 18,49 M","R$ 0,01","R$ 9,71 B","R$ 2,19 B","R$ 582,94 M","- R$ 895,90 M","R$ 1,48 B","- R$ 589,70 M","- R$ 0,44","R$ 10,38","R$ 19,66","-31,84%","15,52%","-23,18%","-12,35%","-59,15%","-25,76%","79,08%","15,67%","11,79%","2,25%","R$ 102,73 M","7,20%","7,15%","10,91%","10,83%","0,10%","0,02%","24,89%","0,04%","11,84%","19,75%","0,51","5,31","4,31","3,64","R$ 14,86 B","R$ 91,84 B","R$ 9,01 B","R$ 37,38 B","R$ 46,39 B","R$ 31,53 B","R$ 17,30 B","R$ 13,04","1.326.093.947","0","1.326.093.947","0","0","0","1.326.093.947","0","1.326.093.947","R$ 6,12 B","- R$ 4,59 B","- R$ 366,27 M","R$ 1,19 B","- R$ 616,09 M","- R$ 834,50 M","R$ 271,60 M","- R$ 1,19 B"
"IFCM3","IFCM3","INFRACOMM","INFRACOMMERCE CXAAS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Soluções digitais integradas a partir de um white-label digital ecosystem para clientes liderarem suas jornadas de digitalização no go-to-market. levando uma experiência excepcional ao consumidor.","IFCM3","29/05/2024","ON","R$ 0,49","1 ação","R$ 3,12 M","ITR - 31/03/2024","Tecnologia da Informação","Programas e Serviços","Programas e Serviços","GPTW, IBRA, IGC, IGCT, IGNM, ITAG, SMLL","-1,02","0,20","0,29","1,32","1,42","0,10","-5,72","3,76","-0,20","-15,70","7,68","0,80","3,62","3,89","0,27","R$ 312,37 M","R$ 858,27 M","31/03/2024","R$ 0,49","29/05/2024","0,00%","R$ 1,08 B","R$ 419,21 M","- R$ 54,65 M","- R$ 166,47 M","R$ 111,81 M","- R$ 305,30 M","- R$ 0,48","R$ 219,00 M","R$ 54,83 M","- R$ 54,93 M","- R$ 42,40 M","- R$ 12,54 M","- R$ 90,35 M","- R$ 0,14","R$ 0,44","R$ 2,28","-71,68%","-68,79%","-90,58%","-69,30%","-96,92%","-68,58%","-","-","-","-","R$ 8,87 M","-5,73%","-1,91%","-8,68%","-2,90%","-22,32%","-9,54%","38,91%","-28,34%","-5,07%","10,38%","0,34","2,08","1,08","4,88","R$ 187,95 M","R$ 3,20 B","R$ 251,19 M","R$ 482,66 M","R$ 733,85 M","R$ 545,90 M","R$ 1,54 B","R$ 2,41","637.483.368","0","637.483.368","0","0","0","637.483.368","0","637.483.368","R$ 237,35 M","- R$ 134,51 M","- R$ 168,17 M","- R$ 65,32 M","- R$ 124,64 M","R$ 516,00 mil","- R$ 102,08 M","- R$ 226,20 M"
